gene	LD1	PCA.pa.1	coef	MeanDecreaseAccuracy	MeanDecreaseGini
Amillepora24146	2.6817298710324305e-6	0.0011158702414889796	0	0	0
Amillepora24147	4.940138242338474e-6	0.0013329398033505005	0	0	0
Amillepora24149	1.323210530104038e-4	0.006436922463478547	0	0	0
Amillepora24153	2.975970495139723e-5	-0.01698897966861005	0	7.246376811594203e-5	0.007935237123916352
Amillepora24154	2.2129350574439e-5	0.016741985216511657	0	0	0
Amillepora24155	2.5909680327176846e-5	0.0016947877336419349	0	4.1476407914764074e-5	0.020007575757575766
Amillepora24156	5.1126328977560916e-5	0.002804081432478932	0	0	0
Amillepora24157	1.3683055246476362e-7	0.0031846729067608777	0	0	0
Amillepora24158	6.40589029296523e-5	0.011130016631078076	0	0	0
Amillepora24163	2.898943151134308e-4	0.008379737542667303	0	0	0
Amillepora24164	6.0767638441989715e-5	0.008479838325249298	0	0	0
Amillepora24165	9.626871910551721e-6	0.009850380067854719	0	0	0
Amillepora24167	1.27354466058923e-6	0.004469834232333438	0	0	0
Amillepora24168	2.166421994510404e-6	0.006852531304311005	0	0	0
Amillepora24171	3.344744967296454e-5	0.0053721481049523335	0	0	0
Amillepora24173	5.161696309404062e-5	0.006409283511361212	0	0	0
Amillepora24174	3.422135040107472e-8	0.011986792280457641	0	0	0
Amillepora24176	6.614778999712273e-7	0.005328655734514501	0	1.3605442176870747e-5	0.03776231468197034
Amillepora24177	6.360262605504193e-5	0.010301440265079984	0	0	0
Amillepora24178	8.31339583699541e-5	0.008069804312001815	0	0	0
Amillepora24179	1.3218249274845797e-5	0.007101728063592521	0	0	0
Amillepora24189	8.846030519510872e-5	0.006790730761313822	0	0	0
Amillepora24197	1.5976374351212105e-5	0.0036430998760379005	0	1.3888888888888888e-5	0.024968859097891354
Amillepora24199	1.4835564944448381e-5	0.005169965105554913	0	0	0
Amillepora24200	3.533390700053142e-5	-0.0020396849569905844	0	0	0
Amillepora24201	1.763785223292186e-5	-0.005308383734991907	0	0	0
Amillepora24203	7.874756450397978e-6	0.0033565704431312393	0	0	0
Amillepora24206	1.945639048386291e-7	0.005875442862757284	0	-2.877697841726619e-5	0.003
Amillepora24207	1.3577141339010583e-5	0.005873791493123737	0	0	0
Amillepora24208	1.33829628221657e-4	0.005079116520485946	0	0	0.013866666666666668
Amillepora24209	5.243408859134918e-6	0.007754152479237611	0	0	0
Amillepora24211	4.712491539520774e-6	0.009001912331216621	0	0	0
Amillepora24216	8.127878313268013e-5	0.011333702453022653	0	0	0
Amillepora24217	2.0222932390514942e-4	0.003325758999444332	0	1.4705882352941177e-5	0.011714285714285722
Amillepora24220	1.9999855355036992e-5	0.002365088777120835	0	0	0
Amillepora24222	2.7928764721731684e-6	-0.002952554082466482	0	-4.615384615384616e-5	0.011111111111111115
Amillepora24223	7.12803236189043e-4	-3.194329452214262e-4	0	0	0
Amillepora24224	1.2956773081971977e-5	0.00690463444811385	0	0	0
Amillepora24225	4.04316390229299e-5	0.007073863340775562	0	4.511278195488722e-5	0.011733333333333333
Amillepora24226	6.642827635201166e-5	0.009341379474191726	0	0	0
Amillepora24227	3.080330401437097e-6	0.008260066806613947	0	-1.639344262295082e-5	0.003714285714285715
Amillepora24229	2.2485557639878676e-5	0.004118020656639526	0	0	0
Amillepora24230	3.905137526795204e-5	0.009906030473573163	0	0	0
Amillepora24231	8.558393512051747e-6	0.008778039467743743	0	0	0
Amillepora24234	1.6130235197827822e-4	-7.238384787343401e-4	0	0	0
Amillepora24235	9.764290408466607e-6	0.006002246104742926	0	0	0
Amillepora24236	8.283621437290214e-6	-0.0016265727419638536	0	0	0
Amillepora24237	3.070692476666259e-5	-0.007828047573533477	0	0	0
Amillepora24238	1.5150878001042034e-5	0.0029783887864806703	0	0	0
Amillepora24241	1.1751393846054123e-5	0.00816996831543262	0	0	0
Amillepora24242	1.4939048246795332e-6	-0.0027735435087228428	0	2.6845637583892618e-5	0.00964330737856878
Amillepora24259	8.705891150388339e-5	0.004593598212670638	0	0	0
Amillepora24261	3.162739249559028e-5	0.010187381448066468	0	0	0
Amillepora24262	3.813855665013038e-6	0.01014356866109749	0	0	0
Amillepora24263	1.2924628166782122e-4	0.011348366921785	0	0	0
Amillepora24264	6.738859838935602e-6	0.006789561969294342	0	0	0.0039722222222222285
Amillepora24265	8.942600175994376e-6	0.009526158845600709	0	0	0
Amillepora24266	9.287546451744085e-5	0.0036771201836122073	0	0	0
Amillepora24267	2.3535968524692374e-7	0.004758597341799136	0	-1.359338061465721e-5	0.02137684170161772
Amillepora24268	8.736586229769698e-5	0.002938323239010991	0	0	0
Amillepora24269	2.8543799792458307e-4	4.605738379017568e-4	0	0	0
Amillepora24270	1.4624653220387875e-5	0.0010477874675596224	0	2.9850746268656717e-5	0.02523218390804597
Amillepora24271	3.570638775399298e-6	0.004381689541529875	0	0	0
Amillepora24273	1.49936427284335e-5	9.932743502552538e-4	0	2.7210884353741494e-5	0.0039701492537313355
Amillepora24274	2.5128245849756567e-6	-0.0034338205973600644	0	0	0
Amillepora24275	6.357228619443727e-5	-0.002743657545142977	0	0	0
Amillepora24276	2.7459333865040478e-5	0.004862616377638331	0	0	0
Amillepora24277	4.011836172307341e-6	0.006488691679165323	0	-1.3888888888888888e-5	0.010181818181818186
Amillepora24278	3.851700649730788e-5	0.004073630376430879	0	0	0
Amillepora24279	1.3132409153315895e-4	0.004964200616963737	0	0	0
Amillepora24282	9.517568458566557e-6	0.008357373127109503	0	0	0.007446907702226838
Amillepora24283	1.76652607119268e-4	0.00890820509868697	0	4.2628583700204015e-5	0.05953058123755667
Amillepora24284	1.3255436732398436e-4	0.011284302354588393	0	4.598516493253335e-4	0.12607446680865048
Amillepora24286	1.3754219908004035e-5	0.0036810509303307026	0	0	0
Amillepora24287	2.4434585659587772e-5	0.017355685590627095	0	2.9579544804712074e-4	0.1571977262733316
Amillepora24288	2.3996305403344292e-5	0.003987987970407196	0	0	0
Amillepora24289	3.1908653862340265e-8	0.014282105692784824	0	0	0
Amillepora24291	3.859719704405396e-6	-0.00600143445205059	0	-2.91970802919708e-5	0.003853812636173416
Amillepora24292	4.902503272322558e-8	-7.23434311021353e-4	0	0	0
Amillepora24297	5.6052575630692605e-5	-0.0023895295571387466	0	0	0
Amillepora24298	1.7798360952844116e-5	1.4294765048319957e-4	0	1.4014762216201063e-6	0.014884277645072245
Amillepora24301	9.713191494114475e-5	0.018948226091695306	0	1.45985401459854e-5	0.0037747319197050616
Amillepora24302	3.6463491866473035e-6	6.987456738876963e-4	0	0	0
Amillepora24306	5.93176591091146e-6	0.003467312365420098	0	0	0
Amillepora24307	4.869635800923588e-6	-0.016424702690793835	0	6.783430979545688e-4	0.3229694098375132
Amillepora24308	5.342932468717823e-5	-7.335923141570219e-4	0	0	0
Amillepora24309	7.643873903010435e-5	0.017877610907701267	0	1.4492753623188407e-5	0.014444444444444461
Amillepora24310	1.999958351835221e-6	0.009508646847893746	0	0	0
Amillepora24311	4.3953664322857335e-5	0.004501886322887186	0	0	0
Amillepora24313	2.503955220923979e-5	0.006650696213700253	0	0	0.013103391232423484
Amillepora24314	1.7724523707222132e-5	0.0012650749822595445	0	0	0
Amillepora24315	6.779476402447445e-5	0.0038137240609029508	0	0	0
Amillepora24317	4.1979294547488334e-6	-5.362705533745333e-4	0	0	0
Amillepora24318	1.4032246375197383e-5	0.008909256685282451	0	0	0
Amillepora24319	5.603194978298339e-9	-0.0012750498536036364	0	0	0
Amillepora24321	6.309789497852016e-5	0.01688173746560968	0	7.936507936507937e-5	0.058747978747978775
Amillepora24323	3.7515375519575584e-6	-0.00869612596020368	0	0	0
Amillepora24324	7.330154682187318e-8	0.004762109973019694	0	0	0
Amillepora24327	1.03106735436965e-4	0.011507987304149616	0	0	0
Amillepora24330	7.681632888857679e-5	-0.0012785271395071643	0	0	0
Amillepora24331	7.806423460322881e-5	-0.001461020821220614	0	-1.4388489208633095e-5	0.011663098498454077
Amillepora24332	5.2584396670984535e-5	-0.0023434355545990117	0	1.1510791366906476e-4	0.04324156759419915
Amillepora24334	7.391131264624278e-5	5.264174915106644e-4	0	1.4388489208633095e-5	0.024463320463320466
Amillepora24335	1.9665469757823381e-7	0.009686215513759958	0	0	0
Amillepora24336	4.350406957937115e-5	0.011219826224542533	0	0	0.011211853162319244
Amillepora24338	5.00164709740654e-4	0.0015943991849359136	0	4.2553191489361704e-5	0.011042849280606561
Amillepora24340	1.2592920622091564e-4	3.6346155636499323e-4	0	0	0
Amillepora24341	2.2089636205808235e-5	0.0079993127247476	0	0	0
Amillepora24342	8.128517716797312e-6	0.008128885068007154	0	4.477611940298507e-5	0.012992481203007503
Amillepora24343	7.146171862789885e-5	0.011889910423101094	0	0	0
Amillepora24344	2.6931382997947516e-7	0.008729128631093671	0	0	0
Amillepora24348	4.618289736964861e-10	0.002333700581150076	0	0	0
Amillepora24349	1.4371141141992142e-6	0.004023524402536617	0	0	0
Amillepora24350	3.4621724042785714e-5	0.013922270399705438	0	-2.857142857142857e-5	0.005666666666666668
Amillepora24351	1.2575852992192733e-6	0.0050522106379768126	0	2.8368794326241135e-5	0.0095183908045977
Amillepora24352	3.5966689640286705e-5	0.005714298601841411	0	0	0
Amillepora24354	3.4515657371023743e-6	0.0064872684346598	0	0	0
Amillepora24355	2.4069734884497222e-5	0.004645368207891533	0	0	0
Amillepora24356	7.561191316119452e-8	0.007574955167868434	0	0	0
Amillepora24358	1.1517392912816079e-7	0.0010869708087346875	0	0	0.0020000000000000005
Amillepora24360	1.4131122910279428e-8	0.005793332620180814	0	-2.91970802919708e-5	0.016514285714285724
Amillepora24361	4.178795045762941e-5	0.004571764218618919	0	8.064516129032258e-5	0.008474960127591715
Amillepora24364	3.1257209595792845e-6	-2.9821450138392536e-4	0	-2.9850746268656717e-5	0.0032
Amillepora24365	6.26649590442188e-7	0.0017230863475877285	0	0	0
Amillepora24366	1.1056066119458923e-4	0.010851996274823923	0	4.6875e-5	0.0038316334072590053
Amillepora24368	2.984997010737894e-6	0.0015896612671648896	0	0	0
Amillepora24370	7.318640227505389e-7	-6.645936873891858e-4	0	0	0
Amillepora24371	3.28605909310235e-5	0.0038259719716404704	0	0	0
Amillepora24373	2.8248902506614182e-6	0.0050314931196032715	0	0	0.0020000000000000005
Amillepora24374	3.701116228608591e-6	4.8097020906522146e-4	0	0	0
Amillepora24375	3.0183609826735464e-5	0.003264301189716597	0	0	0
Amillepora24376	2.792856643930525e-5	7.018368716322066e-4	0	-4.3165467625899284e-5	0.03686324558996188
Amillepora24377	1.5903786905867363e-7	-0.0011507797587256318	0	0	0
Amillepora24379	2.7199838938303184e-5	0.012248188081290934	0	0	0
Amillepora24380	3.068932116857269e-5	0.01075920027012213	0	0	0
Amillepora24381	1.625916145744293e-5	0.010616969406779586	0	0	0
Amillepora24382	2.4262431223268325e-5	0.006388960505353196	0	1.639344262295082e-5	0.016874837027379557
Amillepora24383	4.642108364358359e-5	0.006870999556195657	0	0	0
Amillepora24384	7.553926555440554e-5	0.010925908236094429	0	0	0
Amillepora24385	7.276185999258642e-5	-0.004368798859397227	0	0	0
Amillepora24386	3.930250824613763e-6	0.0010270149360568385	0	0	0
Amillepora24387	3.1879029237444304e-5	0.011364491368181169	0	0	0
Amillepora24388	5.520057696645853e-6	0.005044773661220873	0	0	0
Amillepora24389	2.0936841561168917e-5	0.016377977391476662	0	9.929078014184398e-5	0.019680874015929193
Amillepora24391	2.838910799110913e-6	-0.002502977533755324	0	4.511278195488722e-5	0.007754326923076917
Amillepora24392	1.4150785749659121e-5	-0.007915272256797322	0	7.456485120718698e-5	0.04483112935096519
Amillepora24393	3.357547505373876e-5	0.013969740678641276	0	6.615508179966291e-4	0.2904301443172001
Amillepora24394	1.6670424937144914e-5	0.013913737021301024	0	1.315004262574595e-4	0.016191387559808916
Amillepora24395	5.166128206727767e-5	0.009921813399304242	0	1.0294117647058823e-4	0.04627595160201486
Amillepora24396	2.5060441821443645e-5	0.0032975194696606763	0	0	0
Amillepora24397	6.541168772217205e-7	0.003179628829844413	0	6.960284148176784e-5	0.030993524277884717
Amillepora24400	3.1110011453931188e-6	0.0026391995123027255	0	0	0
Amillepora24401	9.254777726991481e-7	0.006242618587282277	0	0	0
Amillepora24402	3.9155093410460404e-5	-0.010582353919213168	0	0	0
Amillepora24403	8.360217778656043e-6	0.004637144604050028	0	4.511278195488722e-5	0.011158974358974354
Amillepora24407	1.2413434551806314e-4	0.018731840448299425	0	5.556348413491271e-5	0.027943389803356863
Amillepora24408	5.143025847405834e-7	4.357545654213814e-4	0	0	0
Amillepora24409	3.7376680968740682e-6	0.005332971966636788	0	0	0.0067692307692307704
Amillepora24410	1.4452555899823513e-5	0.011363526355747609	0	0	0
Amillepora24411	1.4723959815754e-4	0.008504588818217569	0	0	0
Amillepora24412	4.585994253814897e-6	0.01592234991275095	0	0	0
Amillepora24413	1.7483729689242482e-5	0.005952908152863428	0	0	0
Amillepora24414	6.935913307347493e-5	0.012333341534479634	0	0	0
Amillepora24415	3.0262272060125787e-4	0.011311701089101418	0	5.315295369113624e-4	0.2714975890005552
Amillepora24418	3.450149333838703e-5	0.007421637743926009	0	0	0
Amillepora24419	1.0136029149974292e-5	0.021533428355885703	0	0	0
Amillepora24420	8.25372398233573e-5	0.008404978059889455	0	0	0
Amillepora24421	1.5475132164076192e-6	0.00684157344491575	0	0	0
Amillepora24422	5.64406196796731e-5	0.0063984702238769516	0	0	0
Amillepora24423	3.075285400552079e-5	0.00575521672755621	0	0	0
Amillepora24424	6.0306159300654036e-5	0.005330035026969387	0	0	0
Amillepora24427	3.280859425689051e-5	-0.004047720476947942	0	0	0
Amillepora24429	7.293625414895007e-6	0.005802526451201901	0	-2.91970802919708e-5	0.017927864214992952
Amillepora24431	6.327611108193061e-5	0.004083773873203919	0	0	0
Amillepora24432	3.031075873835763e-7	0.012102112396574815	0	0	0
Amillepora24434	1.73722655738717e-5	-0.0020327541170689772	0	0	0.01208473909522158
Amillepora24436	8.375736799671893e-5	6.860481510768038e-4	0	-2.8985507246376814e-5	0.007428571428571423
Amillepora24437	3.129906502977134e-6	0.0034097967015213884	0	0	0
Amillepora24438	7.932880910728841e-5	0.0013937037555580146	0	4e-5	0.04294322448515193
Amillepora24439	1.3614244259735041e-5	0.006777517750137304	0	0	0
Amillepora24440	1.8482100396648738e-5	0.0010128921351779394	0	0	0
Amillepora24441	4.574067789816946e-6	-0.008236029045502283	0	0	0
Amillepora24443	6.424675294555093e-8	0.007836319720075842	0	0	0
Amillepora24444	9.712343373496904e-6	0.009830505544671742	0	5.7109557109557114e-5	0.017299145299150092
Amillepora24445	3.8774978419747604e-5	0.01694875922300864	0	1.695495883652461e-4	0.0297749382650957
Amillepora24446	3.665005346255871e-4	0.007394115690789681	0	0	0
Amillepora24447	5.528390664232482e-6	0.00840169292564111	0	0	0
Amillepora24448	9.085121994018506e-4	-4.966501136790602e-4	0	0	0
Amillepora24449	4.7108816152114746e-5	0.006294664029875029	0	0	0
Amillepora24451	7.262141180212584e-5	0.0067179905040084765	0	3.0534351145038166e-5	0.021176470588235418
Amillepora24452	1.0694775690109194e-5	0.0030497564493149457	0	0	0
Amillepora24453	6.022925733095949e-7	0.008590303677228336	0	0	0
Amillepora24454	6.59632092006672e-6	0.006813247529380703	0	0	0
Amillepora24455	2.5263358283972155e-7	0.006400994887055128	0	0	0
Amillepora24456	2.0345051696313882e-5	0.009203818758589557	0	0	0
Amillepora24458	8.409829036986401e-7	0.006115760503011665	0	0	0
Amillepora24459	1.3541165312467238e-5	-2.258194136852385e-4	0	0	0.023897166449997613
Amillepora24461	8.737442697318163e-6	0.009753139254374136	0	0	0
Amillepora24462	1.8005923983000606e-8	-0.007130551072881024	0	1.6793893129770992e-4	0.0282108846236506
Amillepora24463	3.5697120210911416e-5	-0.0015407411932235903	0	0	0
Amillepora24464	4.3923220607640386e-7	-0.00684439618776445	0	-7.462686567164178e-5	0.007246575342465747
Amillepora24465	4.455768572118496e-6	-0.004732353242953427	0	0	0
Amillepora24466	2.185893981129292e-5	-0.006978318681134293	0	0	0
Amillepora24468	1.5370937203706647e-4	0.004355169225096232	0	-1.3986013986013986e-5	0.022921921736983167
Amillepora24469	1.4522502431158778e-5	-0.003172392451708222	0	0	0
Amillepora24470	8.773003454724023e-5	7.598302809702436e-4	0	0	0
Amillepora24471	1.054087789972957e-7	-6.1668757161281e-4	0	0	0
Amillepora24472	3.2430504862248686e-5	0.006395879770054968	0	0	0
Amillepora24473	5.883833077272065e-7	0.003922741422144259	0	0	0
Amillepora24474	6.825630871294478e-6	0.004527154643197909	0	0	0
Amillepora24477	1.0703043160046355e-5	0.008832324898371402	0	0	0
Amillepora24478	1.652814805259334e-5	0.007873690412753038	0	0	0
Amillepora24479	1.6733879274323637e-7	0.006225763244300319	0	0	0
Amillepora24480	1.9751811576501818e-5	0.003167460686890389	0	0	0
Amillepora24481	1.8779125712643367e-5	0.0016969478141145148	0	0	0
Amillepora24482	2.6499579485419016e-6	0.012319089010887345	0	0	0
Amillepora24483	6.729551874622575e-6	5.634305470664731e-4	0	0	0
Amillepora24484	5.762049420374248e-7	-0.0011231102982827057	0	0	0
Amillepora24485	1.7743809206815644e-6	0.014916160694585737	0	6.896551724137931e-5	0.0039689922480620225
Amillepora24487	7.202127478138684e-6	0.004636850654764252	0	0	0
Amillepora24488	3.922108254088281e-4	0.01861688259731854	0	7.575757575757576e-5	0.05298746867167921
Amillepora24489	6.589896906423602e-4	0.02292808834782909	0	0.0047402640312495465	2.2063724216506952
Amillepora24504	2.455065819100549e-4	8.619368314009071e-4	0	0	0.01460249554367391
Amillepora24505	1.5592368622544914e-6	0.0039919997011213385	0	-1.4492753623188407e-5	0.005333333333333334
Amillepora24506	3.8207452618305635e-6	-1.104056349474056e-4	0	0	0
Amillepora24508	1.2430618058216432e-4	0.0012059935892340657	0	0	0
Amillepora24510	3.554361294248514e-5	0.01129490708427152	0	0	0.007526778577138272
Amillepora24511	3.916830064113767e-9	0.0068288605781418104	0	0	0.0032
Amillepora24513	2.3348771367250645e-4	0.0022215700341743096	0	0	0
Amillepora24514	2.04241262166152e-5	0.0063947761472183395	0	0	0.003333333333333334
Amillepora24515	2.8616217998732163e-5	0.012310225430161501	0	0	0.006266666666666668
Amillepora24516	7.437343589327075e-5	0.007606837346054819	0	1.45985401459854e-5	0.004000000000000001
Amillepora24518	3.6454671338558423e-7	-0.0011236551016290904	0	0	0.0078769230769230765
Amillepora24519	1.577302101999434e-5	0.001184130308441907	0	0	0
Amillepora24520	5.513614272536533e-6	0.0027082808181474126	0	0	0
Amillepora24522	5.702769844645535e-5	0.006610846584797949	0	0	0
Amillepora24523	3.622448672522169e-5	0.010638260678882157	0	0	0
Amillepora24524	4.610822582381229e-5	0.0014320624248146882	0	0	0
Amillepora24526	1.6254453859391497e-4	0.0074280377091023725	0	1.0068200508549876e-4	0.039914037990649465
Amillepora24527	7.291555159025424e-5	0.003156952740129964	0	5.692658247402773e-5	0.09002627097908171
Amillepora24528	9.295414216621311e-6	0.003329658055204138	0	0	0
Amillepora24529	8.250138488216881e-5	0.010684520755917325	0	2.7777777777777776e-5	0.002030415978611245
Amillepora24530	2.1265987166817535e-5	0.007216334031748304	0	0	0
Amillepora24531	2.282778137493951e-5	0.0084414334313323465	0	0	0
Amillepora24532	7.482111551450539e-5	0.0018796262120804855	0.08197717202946839	0	0
Amillepora24534	1.0908328555553852e-6	0.008660869580543707	0	0	0
Amillepora24535	1.2358750072853251e-6	0.005069237029700775	0	2.9865715718504485e-5	0.011402230323962214
