gene	lassoCoef	MeanDecreaseAccuracy	MeanDecreaseGini
Amillepora32044	0	0	0
Amillepora32045	0	0	0
Amillepora33401	0	0	0
Amillepora33400	0	0	0
Amillepora33407	0	0	0
Amillepora33406	0	0	0
Amillepora33413	0	0	0
Amillepora33411	0	0	0
Amillepora33408	0	0	0
Amillepora33414	0	2.7941176470588236e-4	0.24984262351100348
Amillepora33410	0	1.4184397163120568e-5	0.003930770264834734
Amillepora33429	0	0	0
Amillepora33432	0	0	0
Amillepora33426	0	2.8594858794495813e-4	0.18022704294508327
Amillepora33415	0	0	0
Amillepora33430	0	4.2948915779437725e-5	0.05802718345530042
Amillepora33421	0	0	0
Amillepora33428	0	0	0
Amillepora33427	0	0	0
Amillepora33434	0	-1.3513513513513515e-5	0.006545454545454545
Amillepora33433	0	0	0
Amillepora33423	0	0	0
Amillepora33425	0	0	0
Amillepora33436	0	0	0.007784154017030744
Amillepora33440	0	0	0
Amillepora32595	0	1.5151515151515151e-5	0.014045507708665639
Amillepora32602	0	0	0
Amillepora32601	0	0	0
Amillepora32610	0	0	0
Amillepora32611	0	0	0
Amillepora32606	0	0	0.00391836734693878
Amillepora32612	0	0	0
Amillepora32616	0	0	0
Amillepora32624	0	0	0
Amillepora32620	0	5.7924102142418516e-5	0.06717228067163339
Amillepora32622	0	0	0
Amillepora32625	0	0	0
Amillepora32619	0	0	0
Amillepora32637	0	0	0
Amillepora32639	0	6.711409395973154e-5	0.003906976744186053
Amillepora32638	0	-1.5037593984962406e-5	0.007873015873015874
Amillepora32633	0	0	0.0032
Amillepora32643	0	0	0
Amillepora32635	0	0	0
Amillepora32636	0	1.5151515151515151e-5	0.003714285714285715
Amillepora32640	0	0	0.015194446474241858
Amillepora32631	0	1.0738255033557047e-4	0.003966666666666669
Amillepora37638	0	0	0
Amillepora37021	0	0	0
Amillepora35406	0	0	0
Amillepora35409	0	-1.4184397163120568e-5	0.01737142857142858
Amillepora35404	0	0	0
Amillepora35397	0	-3.0986711902742436e-5	0.016212826183104816
Amillepora37943	0	0	0.003967479674796749
Amillepora37941	0	5.160054934677473e-4	0.3358963563360866
Amillepora37942	0	0	0
Amillepora35930	0	0	0
Amillepora35934	0	0	0
Amillepora35928	0	-2.877697841726619e-5	0.02603024739080183
Amillepora35931	0	-1.4285714285714285e-5	0.0038095238095238104
Amillepora35929	0	0	0
Amillepora35749	0	0	0
Amillepora35757	0	-1.5267175572519083e-5	0.012680992907801397
Amillepora35754	0	1.4925373134328359e-5	0.011733012515631231
Amillepora35750	0	-1.4492753623188407e-5	0.026038157682858498
Amillepora35753	0	-1.4814814814814815e-5	0.039621548862854114
Amillepora35760	0	0	0.004990548737480594
Amillepora35752	0	3.0304986052248493e-5	0.0548629860755639
Amillepora35756	0	0.00010089728366466062	0.07439860749089285
Amillepora37780	0	0	0
Amillepora37779	0	0	0
Amillepora34500	0	0	0
Amillepora34502	0	0	0
Amillepora34498	0	0	0
Amillepora34499	0	0	0
Amillepora34504	0	0	0
Amillepora34513	0	0	0
Amillepora34517	0	0	0
Amillepora34516	0	2.877697841726619e-5	0.00391133222775835
Amillepora34512	0	0	0.003879200164914437
Amillepora34506	0	-1.7227363279994865e-5	0.05845007681462661
Amillepora34511	0	0	0
Amillepora34509	0	0	0
Amillepora34505	0	4.4444444444444447e-5	0.005223744292240269
Amillepora34514	0	0	0
Amillepora34510	0	0	0
Amillepora34503	0	1.4492753623188407e-5	0.008400000000000005
Amillepora37960	0	0	0
Amillepora36823	0	0	0
Amillepora36824	0	0	0
Amillepora36829	0	0	0
Amillepora36782	0	0	0.007879699248124325
Amillepora36779	0	0	0
Amillepora36781	0	0	0
Amillepora36783	0	0	0
Amillepora34848	0	0	0
Amillepora34849	0	0	0.01094587604176644
Amillepora35621	0	0	0.01947826086956522
Amillepora35611	0	0	0
Amillepora35612	0	0	0
Amillepora35625	0	0	0
Amillepora37679	0	-1.5151515151515151e-5	0.0039000000000001195
Amillepora37683	0	0	0
Amillepora37684	0	0	0
Amillepora35921	0	0	0
Amillepora35922	0	0	0
Amillepora35914	0	0	0
Amillepora35923	0	1.5916063202638894e-5	0.07635491870833885
Amillepora35920	0	2.8169014084507043e-5	0.00391666666666687
Amillepora37223	0	0	0
Amillepora37206	0	-1.3888888888888888e-5	0.04163356643356647
Amillepora37199	0	0	0
Amillepora35900	0	0	0
Amillepora35897	0	0	0
Amillepora35599	0	4.343618965702613e-5	0.04174846655166226
Amillepora35589	0	0	0
Amillepora35604	0	0	0
Amillepora35602	0	0	0
Amillepora35592	0	0	0
Amillepora35601	0	0	0
Amillepora35598	0	0	0
Amillepora35590	0	0	0
Amillepora35600	0	0	0
Amillepora35603	0	0	0
Amillepora35605	0	-2.8368794326241135e-5	0.006545454545454547
Amillepora35597	0	0	0.010718840579710133
Amillepora37798	0	0	0
Amillepora36431	0	3.0679156908665106e-5	0.021932232707132442
Amillepora36433	0	0	0
Amillepora37119	0	-3.0303030303030302e-5	0.008400000000000003
Amillepora37123	0	0	0
Amillepora37125	0	0	0
Amillepora37122	0	1.4705882352941177e-5	0.003428571428571429
Amillepora37093	0	0	0
Amillepora37094	0	0	0.0037940583411906347
Amillepora37032	0	0	0
Amillepora36089	0	0	0
Amillepora36098	0	0	0
Amillepora36092	0	0	0
Amillepora36094	0	-1.4925373134328359e-5	0.003764705882352942
Amillepora36088	0	0	0
Amillepora34939	0	0	0
Amillepora34941	0	0	0
Amillepora34946	0	0	0
Amillepora34947	0	0	0
Amillepora34948	0	0	0
Amillepora34942	0	0	0.007063769485120486
Amillepora34937	0	0	0
Amillepora35444	0	1.536435469710272e-5	0.017623947140993492
Amillepora35461	0	-8.759124087591242e-5	0.043759171842650116
Amillepora35453	0	-4.379562043795621e-5	0.003971830985915517
Amillepora36971	0	0	0
Amillepora36970	0	0	0
Amillepora35483	0	0	0
Amillepora35475	0	-4.379562043795621e-5	0.017777777777777774
Amillepora35462	0	0	0
Amillepora37426	0	0	0
Amillepora36390	0	0	0
Amillepora36396	0	0	0
Amillepora35388	0	1.36986301369863e-5	0.017422222222222217
Amillepora31361	0	0	0
Amillepora31359	0	2.2163824343700034e-4	0.17799801241425509
Amillepora31360	0	0	0
Amillepora31365	0	0	0
Amillepora31375	0	0	0
Amillepora31374	0	0	0
Amillepora31370	0	0	0
Amillepora31371	0	0	0
Amillepora31376	0	0	0
Amillepora31383	0	-4.1379310344827587e-5	0.006222222222222225
Amillepora31379	0	1.0610149470719187e-4	0.05965665804024223
Amillepora31378	0	-6.966516741629185e-5	0.01145394736842117
Amillepora31384	0	0	0
Amillepora31390	0	0	0
Amillepora31387	0	0	0
Amillepora31392	0	0	0
Amillepora31397	0	2.975992919570749e-5	0.026733000696918
Amillepora31400	0	0	0
Amillepora38191	0	0	0
Amillepora36754	0	-3.082706766917293e-5	0.02898730449233748
Amillepora36757	0	0	0
Amillepora37958	0	0	0
Amillepora31629	0	0	0
Amillepora31630	0	0	0
Amillepora31631	0	0	0
Amillepora31632	0	0	0
Amillepora31640	0	0	0.0026666666666666666
Amillepora31643	0	0	0
Amillepora31644	0	0	0
Amillepora31645	0	0	0
Amillepora31646	0	0	0
Amillepora31641	0	0	0
Amillepora31650	0	0	0
Amillepora31649	0	0	0
Amillepora31653	0	0	0
Amillepora31656	0	6.015037593984962e-5	0.010771276595744667
Amillepora31647	0	0	0
Amillepora31648	0	0	0
Amillepora31655	0	0	0
Amillepora31654	0	0	0
Amillepora31663	0	1.36986301369863e-5	0.029316716065447338
Amillepora31662	0	0	0
Amillepora31665	0	0	0.020869565217391306
Amillepora31660	0	0	0
Amillepora31666	0	0	0.006933333333333334
Amillepora31661	0	0	0
Amillepora31657	0	0	0
Amillepora31664	0	0	0
Amillepora31672	0	0	0
Amillepora31667	0	0.0010940019006732858	0.4746353405929334
Amillepora31674	0	0	0
Amillepora31682	0	0	0.0013025641025640766
Amillepora31670	0	-1.4184397163120568e-5	0.003974025974033509
Amillepora31676	0	0	0
Amillepora31675	0	-1.4814814814814815e-5	0.003826086956521735
Amillepora31668	0	0	0
Amillepora31673	0	0	0
Amillepora34595	0	0	0
Amillepora34604	0	0	0
Amillepora36500	0	-3.007518796992481e-5	0.003973154362424623
Amillepora36504	0	0	0.025527272727272732
Amillepora36507	0	0	0.014209436133486747
Amillepora37419	0	0	0
Amillepora36987	0	6.0507409070498424e-5	0.009212121212121211
Amillepora36984	0	0	0
Amillepora36982	0	0	0
Amillepora37285	0	0	0
Amillepora38223	0	0	0
Amillepora36069	0	0	0
Amillepora36068	0	0	0
Amillepora37088	0	0	0
Amillepora37089	0	0	0
Amillepora37848	0	0	0
Amillepora37847	0	-1.5267175572519083e-5	0.0032
Amillepora37871	0	0	0
Amillepora36949	0	0	0
Amillepora38137	0	0	0
Amillepora37142	0	0	0
Amillepora37139	0	0	0
Amillepora36929	0	0	0
Amillepora35817	0	-2.9411764705882354e-5	0.006600000000000002
Amillepora35819	0	0	0
Amillepora36675	0	3.0303030303030302e-5	0.016829836829836693
Amillepora36677	0	0	0
Amillepora36671	0	0	0
Amillepora35261	0	0	0
Amillepora35268	0	0	0
Amillepora35271	0	0	0
Amillepora35265	0	0	0
Amillepora35263	0	0	0
Amillepora37570	0	0	0
Amillepora37572	0	0	0
Amillepora37573	0	0	0
Amillepora37571	0	0	0
Amillepora37575	0	0	0
Amillepora37574	0	0	0
Amillepora37829	0	2.7210884353741494e-5	0.022517547305895363
Amillepora32262	0	0	0
Amillepora32263	0	0	0
Amillepora32266	0	0	0
Amillepora32268	0	0	0
Amillepora32265	0	0	0
Amillepora32264	0	0	0
Amillepora32267	0	0	0.003891891891891888
Amillepora32279	0	-2.8368794326241135e-5	0.0012972972972990248
Amillepora32282	0	1.7552334943639293e-4	0.03946172359471595
Amillepora32276	0	0	0
Amillepora32281	0	0	0
Amillepora32271	0	0	0
Amillepora32280	0	0	0.003966386554626666
Amillepora32274	0	0	0
Amillepora32278	0	0	0
Amillepora32277	0	-1.3333333333333335e-5	0.002666666666666667
Amillepora32275	0	0	0
Amillepora32269	0	-1.4705882352941177e-5	0.003967741935483872
Amillepora32272	0	0	0.0032
Amillepora32273	0	1.1510791366906476e-4	0.011091666666668231
Amillepora32288	0	-4.290113624296485e-5	0.026120146520146527
Amillepora32286	0	0	0
Amillepora32285	0	0	0.010991460851292061
Amillepora32283	0	0	0
Amillepora32292	0	-2.9351682614772606e-5	0.018249523809523795
Amillepora32290	0	1.3986013986013986e-5	0.003
Amillepora32289	0	0	0
Amillepora32297	0	1.5267175572519083e-5	0.014609456264776952
Amillepora32295	0	1.4492753623188407e-5	0.013538461538461541
Amillepora32300	0	0	0
Amillepora32307	0	0	0.007589743589743676
Amillepora32311	0	0	0
Amillepora32305	0	7.364636670661293e-5	0.027670391829259615
Amillepora32306	0	0	0
Amillepora32293	0	0	0
Amillepora32308	0	0	0
Amillepora32298	0	0	0
Amillepora32299	0	1.3888888888888888e-5	0.015104895104895107
Amillepora32296	0	0	0
Amillepora35992	0	0	0
Amillepora36007	0	0	0
Amillepora35991	0	5.5944055944055945e-5	0.014735774748284882
Amillepora35994	0	0	0
Amillepora35990	0	0	0
Amillepora36005	0	0	0
Amillepora36003	0	0	0
Amillepora35996	0	0	0
Amillepora35993	0	0	0
Amillepora35995	0	0	0.0020000000000000005
Amillepora36008	0	0	0
Amillepora35998	0	0	0
Amillepora35997	0	0	0
Amillepora35999	0	0	0.004666666666666668
Amillepora36006	0	0	0
Amillepora36980	0	-3.0534351145038166e-5	0.0020000000000000005
Amillepora36977	0	0	0
Amillepora36979	0	1.4285714285714285e-5	0.002666666666666667
Amillepora36411	0	0	0
Amillepora36420	0	0	0
Amillepora36413	0	0	0
Amillepora36418	0	0	0
Amillepora36419	0	0	0.0039677419354891864
Amillepora36414	0	0	0
Amillepora36416	0	1.0526315789473683e-4	0.02720743321718934
Amillepora36421	0	-1.4285714285714285e-5	0.003920178970924667
Amillepora36560	0	-1.4814814814814815e-5	0.003905015873015884
Amillepora36554	0	0	0
Amillepora36555	0	2.6845637583892618e-5	0.025340134189468677
Amillepora36559	0	9.002849002849003e-5	0.017827090301003344
Amillepora36553	0	0	0
Amillepora36558	0	0	0
Amillepora36556	0	2.877697841726619e-5	0.010901355578727873
Amillepora36557	0	2.8368794326241135e-5	0.011428571428571427
Amillepora36561	0	0	0
Amillepora35669	0	0	0
Amillepora35670	0	0	0
Amillepora35667	0	0	0
Amillepora37828	0	0	0
Amillepora37827	0	0	0
Amillepora36740	0	0	0
Amillepora36743	0	0	0
Amillepora32710	0	0	0
Amillepora32718	0	0	0
Amillepora32725	0	0	0
Amillepora32723	0	0	0
Amillepora32732	0	0	0
Amillepora38107	0	3.076923076923077e-5	7.745222929949592e-4
Amillepora38153	0	0	0
Amillepora37098	0	0	0
Amillepora36121	0	-2.91970802919708e-5	0.021068737377254648
Amillepora36115	0	-1.5873015873015872e-5	0.013774046178543756
Amillepora37953	0	0	0
Amillepora37834	0	0	0
Amillepora36325	0	1.6152116131670416e-5	0.009691232539062525
Amillepora36723	0	-4.1379310344827587e-5	0.010017391304347825
Amillepora36726	0	0	0
Amillepora36727	0	0	0
Amillepora36724	0	0	0
Amillepora37372	0	0	0
Amillepora37373	0	0	0
Amillepora36213	0	0	0
Amillepora36207	0	0	0
Amillepora36180	0	0	0
Amillepora36179	0	0	0
Amillepora36181	0	-1.4705882352941177e-5	0.014872702800641917
Amillepora36183	0	0	0
Amillepora36182	0	0	0
Amillepora36178	0	0	0
Amillepora36336	0	0	0
Amillepora36339	0	0	0
Amillepora36996	0	0	0
Amillepora36994	0	3.007518796992481e-5	0.022050000000000004
Amillepora36990	0	0	0
Amillepora36989	0	0	0
Amillepora37654	0	0	0
Amillepora37936	0	0	0
Amillepora34924	0	-1.4184397163120568e-5	0.014485047269920927
Amillepora34927	0	0	0.006857142857142858
Amillepora38132	0	0	0
Amillepora38131	0	0	0
Amillepora35436	0	0	0
Amillepora35434	0	0	0
Amillepora35441	0	0	0
Amillepora35443	0	2.170786959519354e-4	0.11652777433154367
Amillepora35438	0	0	0
Amillepora35437	0	0	0
Amillepora35439	0	0	0
Amillepora35442	0	0	0
Amillepora37363	0	0	0
Amillepora37429	0	0	0
Amillepora36111	0	0	0
Amillepora36103	0	0	0
Amillepora36109	0	0	0
Amillepora37611	0	0	0
Amillepora37610	0	-1.4388489208633095e-5	0.014939722469924959
Amillepora37607	0	7.2992700729927e-5	0.02074238500431727
Amillepora37603	0	0	0
Amillepora37605	0	0	0
Amillepora37609	0	0	0
Amillepora37608	0	0	0
Amillepora37602	0	-2.8169014084507043e-5	0.014444444444444442
Amillepora37606	0	0	0.025155279503105605
Amillepora35273	0	8.654827515819554e-5	0.012111562977704693
Amillepora35274	0	0	0
Amillepora35272	0	0	0
Amillepora35279	0	0	0
Amillepora35281	0	0	0
Amillepora35277	0	0	0
Amillepora35285	0	0	0
Amillepora35722	0	-2.7777777777777776e-5	0.00848501850105697
Amillepora35726	0	0	0
Amillepora35727	0	0	0
Amillepora35724	0	-1.3848631239935585e-5	0.008603493125232262
Amillepora35721	0	0	0
Amillepora36697	0	0	0
Amillepora36698	0	0	0
Amillepora36685	0	0	0
Amillepora36694	0	0	0
Amillepora36686	0	1.4285714285714285e-5	0.0037788819875860897
Amillepora36688	0	1.6235254318960557e-4	0.018622394566067055
Amillepora38044	0	0	0
Amillepora38043	0	0	0
Amillepora38045	0	0	0
Amillepora36446	0	0	0
Amillepora36438	0	0	0
Amillepora34918	0	0	0
Amillepora34914	0	0	0
Amillepora34922	0	-1.4925373134328359e-5	0.007200000000000003
Amillepora37434	0	0	0
Amillepora37365	0	0	0
Amillepora34623	0	0	0
Amillepora37538	0	0	0
Amillepora37539	0	0	0
Amillepora32737	0	0	0
Amillepora32742	0	-5.442176870748299e-5	0.02641721819846847
Amillepora32743	0	0	0
Amillepora32748	0	0	0
Amillepora32745	0	2.0170432481487503e-4	0.05712187694304272
Amillepora32751	0	0	0
Amillepora32753	0	0	0
Amillepora32752	0	0	0
Amillepora36745	0	0	0
Amillepora36749	0	0	0
Amillepora36746	0	0	0.02916061147508438
Amillepora36750	0	0	0
Amillepora36752	0	0	0
Amillepora36747	0	0	0
Amillepora36748	0	0	0
Amillepora36056	0	0	0
Amillepora36058	0	0	0
Amillepora36060	0	0	0
Amillepora36057	0	0	0
Amillepora36059	0	-1.4705882352941177e-5	0.017676323089622286
Amillepora35785	0	0	0
Amillepora35787	0	0	0
Amillepora35792	0	0	0
Amillepora35786	0	0	0
Amillepora35783	0	0	0.0035
Amillepora35718	0	2.8169014084507043e-5	0.007863247863247864
Amillepora35719	0	0	0
Amillepora35715	0	-1.4925373134328359e-5	0.011157930026417772
Amillepora37284	0	0	0
Amillepora37278	0	0	0
Amillepora36846	0	5.9701492537313435e-5	0.029209621993128678
Amillepora36844	0	0	0
Amillepora36851	0	0	0
Amillepora36848	0	0	0
Amillepora36847	0	0	0
Amillepora36849	0	0	0
Amillepora36842	0	0	0
Amillepora36843	0	0	0
Amillepora36403	0	0	0
Amillepora36407	0	0	0
Amillepora36398	0	0	0
Amillepora36406	0	0	0
Amillepora36404	0	-2.7777777777777776e-5	0.02032174688057046
Amillepora36399	0	0	0
Amillepora36402	0	0	0
Amillepora36373	0	-1.4388489208633095e-5	0.013301142515336664
Amillepora36371	0	-3.0303030303030302e-5	0.01693999999999999
Amillepora36374	0	0	0
Amillepora36376	0	0	0
Amillepora36372	0	0	0
Amillepora37269	0	0	0
Amillepora37266	0	-4.081632653061224e-5	0.026429918290383426
Amillepora37268	0	0	0
Amillepora38085	0	0	0
Amillepora36551	0	7.092198581560284e-5	0.01620000000000001
Amillepora34699	0	0	0
Amillepora34703	0	0	0
Amillepora34705	0	0	0
Amillepora34714	0	0	0
Amillepora34719	0	0	0
Amillepora34720	0	0	0
Amillepora34716	0	0	0
Amillepora34718	0	0	0
Amillepora34711	0	0	0
Amillepora34721	0	-2.91970802919708e-5	0.006857142857142859
Amillepora34707	0	0	0
Amillepora34712	0	0	0
Amillepora34709	0	1.4285714285714285e-5	0.007501982934743409
Amillepora34723	0	0	0
Amillepora34706	0	0	0
Amillepora34708	0	0	0
Amillepora34695	0	0	0.016635220125786162
Amillepora34694	0	4.381457240222859e-5	0.01416679654720673
Amillepora36532	0	0	0
Amillepora36535	0	0	0
Amillepora36534	0	0	0
Amillepora36531	0	0	0
Amillepora36538	0	0	0
Amillepora36537	0	0	0
Amillepora36540	0	0	0
Amillepora36539	0	0	0
Amillepora37974	0	2.8985507246376814e-5	0.033003175824175855
Amillepora37973	0	0	0
Amillepora37163	0	0	0
Amillepora36705	0	1.4925373134328359e-5	0.007857142857144993
Amillepora36704	0	0	0
Amillepora36703	0	0	0
Amillepora36700	0	0	0
Amillepora36701	0	0	0
Amillepora38033	0	2.919819906121276e-4	0.12707126894011417
Amillepora37320	0	0	0
Amillepora36859	0	7.313805123236727e-5	0.05209155003825992
Amillepora36857	0	0	0.0038974358974359687
Amillepora36853	0	0	0
Amillepora37018	0	0	0
Amillepora37016	0	0	0
Amillepora37017	0	1.5037593984962406e-5	0.007692307692307907
Amillepora35566	0	0	0.018333631846899293
Amillepora34643	0	0	0
Amillepora34648	0	0	0
Amillepora34639	0	0	0
Amillepora34633	0	0	0
Amillepora34647	0	7.032389845345784e-5	0.026228523985440063
Amillepora34644	0	0	0
Amillepora34642	0	0	0
Amillepora34635	0	0	0
Amillepora34645	0	0	0
Amillepora34634	0	0	0
Amillepora34627	0	0	0
Amillepora37422	0	0	0
Amillepora37423	0	-7.432740538075695e-5	0.03945608839045372
Amillepora37424	0	0	0.01669690098261519
Amillepora35306	0	0	0
Amillepora35310	0	0	0
Amillepora35309	0	0	0
Amillepora35308	0	0	0
Amillepora35307	0	0	0
Amillepora35317	0	0	0
Amillepora35316	0	0	0
Amillepora35312	0	-1.4814814814814815e-5	0.04376447848225794
Amillepora35311	0	0	0
Amillepora35319	0	0	0
Amillepora35314	0	0	0
Amillepora35318	0	0	0
Amillepora35320	0	0	0
Amillepora35323	0	1.4705882352941177e-5	0.017713774818103347
Amillepora35328	0	0	0
Amillepora35325	0	0	0
Amillepora35331	0	-3.0418690724034232e-5	0.029850049850448666
Amillepora35329	0	0	0
Amillepora35327	0	0	0
Amillepora35324	0	0	0
Amillepora35326	0	1.4925373134328359e-5	0.003968750000004718
Amillepora35322	0	0	0
Amillepora37334	0	0	0
Amillepora37335	0	0	0
Amillepora37969	0	0	0
Amillepora37051	0	0	0
Amillepora37832	0	0	0
Amillepora37833	0	0	0.015359999999999999
Amillepora37831	0	0	0.03736695652173922
Amillepora36347	0	-1.5037593984962406e-5	0.0066666666666666645
Amillepora36352	0	0	0
Amillepora36355	0	0	0
Amillepora36350	0	0	0
Amillepora36349	0	0	0
Amillepora36348	0	0	0.01599113618049954
Amillepora36351	0	0	0
Amillepora36344	0	0	0
Amillepora36353	0	0	0
Amillepora36342	0	0	0
Amillepora36341	0	0	0
Amillepora36343	0	0	0
Amillepora37576	0	0	0
Amillepora34807	0	0	0
Amillepora34812	0	1.4705882352941177e-5	0.03167999620732297
Amillepora34808	0	0	0
Amillepora37218	0	0	0
Amillepora34792	0	0	0
Amillepora34801	0	0	0
Amillepora34798	0	0	0
Amillepora35684	0	4.026845637583892e-5	0.010701718907987854
Amillepora35683	0	0	0
Amillepora38188	0	0	0
Amillepora36462	0	0	0
Amillepora36476	0	0	0
Amillepora35673	0	0	0
Amillepora35677	0	0	0
Amillepora35682	0	1.36986301369863e-5	0.018325634097446197
Amillepora35676	0	-1.4084507042253522e-5	0.003913877593577297
Amillepora35681	0	0	0
Amillepora35663	0	0	0
Amillepora35657	0	0	0
Amillepora35666	0	0	0
Amillepora35655	0	-2.73972602739726e-5	0.003666666666666668
Amillepora35658	0	0	0
Amillepora35665	0	1.5037593984962406e-5	0.041939075449696404
Amillepora35659	0	0	0
Amillepora35661	0	0	0
Amillepora35664	0	0	0
Amillepora35652	0	0	0
Amillepora37170	0	0	0
Amillepora37176	0	0	0
Amillepora37227	0	0	0.04267407095222745
Amillepora37012	0	0	0.003
Amillepora37401	0	0	0
Amillepora37052	0	0	0
Amillepora37963	0	0	0
Amillepora35416	0	5.797101449275363e-5	0.01988520499108738
Amillepora35423	0	0	0
Amillepora35422	0	0	0.0038950473529003205
Amillepora35419	0	0	0.003969230769237754
Amillepora35421	0	0	0
Amillepora35424	0	0	0
Amillepora35431	0	0	0
Amillepora35427	0	0	0
Amillepora35430	0	0	0
Amillepora35429	0	0	0
Amillepora35432	0	0	0
Amillepora35426	0	0	0
Amillepora36026	0	0	0
Amillepora36024	0	0	0
Amillepora37995	0	0	0
Amillepora37713	0	0	0
Amillepora37710	0	0	0
Amillepora35359	0	0	0
Amillepora35361	0	0	0
Amillepora35366	0	0	0
Amillepora35369	0	0	0
Amillepora35376	0	0	0
Amillepora35370	0	0	0
Amillepora35368	0	0	0
Amillepora36134	0	0	0
Amillepora36136	0	0	0
Amillepora36137	0	-2.9411764705882354e-5	0.007058823529411764
Amillepora36127	0	0	0
Amillepora36125	0	0	0
Amillepora37877	0	0	0.003636363636363637
Amillepora36424	0	7.409759712077909e-7	0.010789491525430836
Amillepora36423	0	0	0
Amillepora36426	0	0	0
Amillepora37880	0	0	0
Amillepora37881	0	2.8985507246376814e-5	0.023514170040485845
Amillepora36272	0	0	0
Amillepora36269	0	0	0
Amillepora36271	0	0	0
Amillepora37147	0	2.964426877470356e-5	0.006410149461244317
Amillepora34838	0	0	0
Amillepora34845	0	0	0
Amillepora34843	0	0	0
Amillepora34346	0	0	0
Amillepora34343	0	0	0
Amillepora37437	0	8.771380892782645e-5	0.10338636072231154
Amillepora37436	0	0	0
Amillepora37629	0	1.3986013986013986e-5	0.010102564102564104
Amillepora37628	0	0	0
Amillepora37630	0	1.5626606353449163e-5	0.004257306814353853
Amillepora36362	0	0	0
Amillepora36917	0	0	0
Amillepora36901	0	0	0
Amillepora36624	0	0	0
Amillepora36617	0	0	0
